gvkey,splticrm,spsdrm,spsticrm,datadate,conm,tic
184453,,,,2013-08-31,H WORLD GROUP LIMITED,HTHT
184453,,,,2013-09-30,H WORLD GROUP LIMITED,HTHT
184453,,,,2013-10-31,H WORLD GROUP LIMITED,HTHT
184453,,,,2013-11-30,H WORLD GROUP LIMITED,HTHT
184453,,,,2013-12-31,H WORLD GROUP LIMITED,HTHT
184453,,,,2014-01-31,H WORLD GROUP LIMITED,HTHT
184453,,,,2014-02-28,H WORLD GROUP LIMITED,HTHT
184453,,,,2014-03-31,H WORLD GROUP LIMITED,HTHT
184453,,,,2014-04-30,H WORLD GROUP LIMITED,HTHT
184453,,,,2014-05-31,H WORLD GROUP LIMITED,HTHT
184453,,,,2014-06-30,H WORLD GROUP LIMITED,HTHT
184453,,,,2014-07-31,H WORLD GROUP LIMITED,HTHT
184453,,,,2014-08-31,H WORLD GROUP LIMITED,HTHT
184453,,,,2014-09-30,H WORLD GROUP LIMITED,HTHT
184453,,,,2014-10-31,H WORLD GROUP LIMITED,HTHT
184453,,,,2014-11-30,H WORLD GROUP LIMITED,HTHT
184453,,,,2014-12-31,H WORLD GROUP LIMITED,HTHT
184453,,,,2015-01-31,H WORLD GROUP LIMITED,HTHT
184453,,,,2015-02-28,H WORLD GROUP LIMITED,HTHT
184453,,,,2015-03-31,H WORLD GROUP LIMITED,HTHT
184453,,,,2015-04-30,H WORLD GROUP LIMITED,HTHT
184453,,,,2015-05-31,H WORLD GROUP LIMITED,HTHT
184453,,,,2015-06-30,H WORLD GROUP LIMITED,HTHT
184453,,,,2015-07-31,H WORLD GROUP LIMITED,HTHT
184453,,,,2015-08-31,H WORLD GROUP LIMITED,HTHT
184548,,,,2012-06-30,BETTER CHOICE CO INC,BTTR
184548,,,,2012-07-31,BETTER CHOICE CO INC,BTTR
184548,,,,2012-08-31,BETTER CHOICE CO INC,BTTR
184548,,,,2012-09-30,BETTER CHOICE CO INC,BTTR
184548,,,,2012-10-31,BETTER CHOICE CO INC,BTTR
184548,,,,2012-11-30,BETTER CHOICE CO INC,BTTR
184548,,,,2012-12-31,BETTER CHOICE CO INC,BTTR
184548,,,,2013-01-31,BETTER CHOICE CO INC,BTTR
184548,,,,2013-02-28,BETTER CHOICE CO INC,BTTR
184548,,,,2013-03-31,BETTER CHOICE CO INC,BTTR
184548,,,,2013-04-30,BETTER CHOICE CO INC,BTTR
184548,,,,2013-05-31,BETTER CHOICE CO INC,BTTR
184548,,,,2013-06-30,BETTER CHOICE CO INC,BTTR
184548,,,,2013-07-31,BETTER CHOICE CO INC,BTTR
184548,,,,2013-08-31,BETTER CHOICE CO INC,BTTR
184548,,,,2013-09-30,BETTER CHOICE CO INC,BTTR
184548,,,,2013-10-31,BETTER CHOICE CO INC,BTTR
184548,,,,2013-11-30,BETTER CHOICE CO INC,BTTR
184548,,,,2013-12-31,BETTER CHOICE CO INC,BTTR
184548,,,,2014-01-31,BETTER CHOICE CO INC,BTTR
184548,,,,2014-02-28,BETTER CHOICE CO INC,BTTR
184548,,,,2014-03-31,BETTER CHOICE CO INC,BTTR
184548,,,,2014-04-30,BETTER CHOICE CO INC,BTTR
184548,,,,2014-05-31,BETTER CHOICE CO INC,BTTR
184548,,,,2014-06-30,BETTER CHOICE CO INC,BTTR
184548,,,,2014-07-31,BETTER CHOICE CO INC,BTTR
184548,,,,2014-08-31,BETTER CHOICE CO INC,BTTR
184548,,,,2014-09-30,BETTER CHOICE CO INC,BTTR
184548,,,,2014-10-31,BETTER CHOICE CO INC,BTTR
184548,,,,2014-11-30,BETTER CHOICE CO INC,BTTR
184548,,,,2014-12-31,BETTER CHOICE CO INC,BTTR
184548,,,,2015-01-31,BETTER CHOICE CO INC,BTTR
184548,,,,2015-02-28,BETTER CHOICE CO INC,BTTR
184548,,,,2015-03-31,BETTER CHOICE CO INC,BTTR
184548,,,,2015-04-30,BETTER CHOICE CO INC,BTTR
184548,,,,2015-05-31,BETTER CHOICE CO INC,BTTR
184548,,,,2015-06-30,BETTER CHOICE CO INC,BTTR
184548,,,,2015-07-31,BETTER CHOICE CO INC,BTTR
184548,,,,2015-08-31,BETTER CHOICE CO INC,BTTR
184585,,,,2013-07-31,NOVA LIFESTYLE INC,NVFY
184585,,,,2013-08-31,NOVA LIFESTYLE INC,NVFY
184585,,,,2013-09-30,NOVA LIFESTYLE INC,NVFY
184585,,,,2013-10-31,NOVA LIFESTYLE INC,NVFY
184585,,,,2013-11-30,NOVA LIFESTYLE INC,NVFY
184585,,,,2013-12-31,NOVA LIFESTYLE INC,NVFY
184585,,,,2014-01-31,NOVA LIFESTYLE INC,NVFY
184585,,,,2014-02-28,NOVA LIFESTYLE INC,NVFY
184585,,,,2014-03-31,NOVA LIFESTYLE INC,NVFY
184585,,,,2014-04-30,NOVA LIFESTYLE INC,NVFY
184585,,,,2014-05-31,NOVA LIFESTYLE INC,NVFY
184585,,,,2014-06-30,NOVA LIFESTYLE INC,NVFY
184585,,,,2014-07-31,NOVA LIFESTYLE INC,NVFY
184585,,,,2014-08-31,NOVA LIFESTYLE INC,NVFY
184585,,,,2014-09-30,NOVA LIFESTYLE INC,NVFY
184585,,,,2014-10-31,NOVA LIFESTYLE INC,NVFY
184585,,,,2014-11-30,NOVA LIFESTYLE INC,NVFY
184585,,,,2014-12-31,NOVA LIFESTYLE INC,NVFY
184585,,,,2015-01-31,NOVA LIFESTYLE INC,NVFY
184585,,,,2015-02-28,NOVA LIFESTYLE INC,NVFY
184585,,,,2015-03-31,NOVA LIFESTYLE INC,NVFY
184585,,,,2015-04-30,NOVA LIFESTYLE INC,NVFY
184585,,,,2015-05-31,NOVA LIFESTYLE INC,NVFY
184585,,,,2015-06-30,NOVA LIFESTYLE INC,NVFY
184585,,,,2015-07-31,NOVA LIFESTYLE INC,NVFY
184585,,,,2015-08-31,NOVA LIFESTYLE INC,NVFY
184748,BB+,,,2011-03-31,QUAD/GRAPHICS INC,QUAD
184748,BB+,,,2011-04-30,QUAD/GRAPHICS INC,QUAD
184748,BB+,,,2011-05-31,QUAD/GRAPHICS INC,QUAD
184748,BB+,,,2011-06-30,QUAD/GRAPHICS INC,QUAD
184748,BB+,,,2011-07-31,QUAD/GRAPHICS INC,QUAD
184748,BB+,,,2011-08-31,QUAD/GRAPHICS INC,QUAD
184748,BB+,,,2011-09-30,QUAD/GRAPHICS INC,QUAD
184748,BB+,,,2011-10-31,QUAD/GRAPHICS INC,QUAD
184748,BB+,,,2011-11-30,QUAD/GRAPHICS INC,QUAD
184748,BB+,,,2011-12-31,QUAD/GRAPHICS INC,QUAD
184748,BB+,,,2012-01-31,QUAD/GRAPHICS INC,QUAD
184748,BB+,,,2012-02-29,QUAD/GRAPHICS INC,QUAD
184748,BB+,,,2012-03-31,QUAD/GRAPHICS INC,QUAD
184748,BB+,,,2012-04-30,QUAD/GRAPHICS INC,QUAD
184748,BB+,,,2012-05-31,QUAD/GRAPHICS INC,QUAD
184748,BB+,,,2012-06-30,QUAD/GRAPHICS INC,QUAD
184748,BB+,,,2012-07-31,QUAD/GRAPHICS INC,QUAD
184748,BB+,,,2012-08-31,QUAD/GRAPHICS INC,QUAD
184748,BB+,,,2012-09-30,QUAD/GRAPHICS INC,QUAD
184748,BB+,,,2012-10-31,QUAD/GRAPHICS INC,QUAD
184748,BB+,,,2012-11-30,QUAD/GRAPHICS INC,QUAD
184748,BB,,,2012-12-31,QUAD/GRAPHICS INC,QUAD
184748,BB,,,2013-01-31,QUAD/GRAPHICS INC,QUAD
184748,BB,,,2013-02-28,QUAD/GRAPHICS INC,QUAD
184748,BB,,,2013-03-31,QUAD/GRAPHICS INC,QUAD
184748,BB,,,2013-04-30,QUAD/GRAPHICS INC,QUAD
184748,BB,,,2013-05-31,QUAD/GRAPHICS INC,QUAD
184748,BB,,,2013-06-30,QUAD/GRAPHICS INC,QUAD
184748,BB,,,2013-07-31,QUAD/GRAPHICS INC,QUAD
184748,BB,,,2013-08-31,QUAD/GRAPHICS INC,QUAD
184748,BB,,,2013-09-30,QUAD/GRAPHICS INC,QUAD
184748,BB,,,2013-10-31,QUAD/GRAPHICS INC,QUAD
184748,BB,,,2013-11-30,QUAD/GRAPHICS INC,QUAD
184748,BB,,,2013-12-31,QUAD/GRAPHICS INC,QUAD
184748,BB,,,2014-01-31,QUAD/GRAPHICS INC,QUAD
184748,BB,,,2014-02-28,QUAD/GRAPHICS INC,QUAD
184748,BB,,,2014-03-31,QUAD/GRAPHICS INC,QUAD
184748,BB-,,,2014-04-30,QUAD/GRAPHICS INC,QUAD
184748,BB-,,,2014-05-31,QUAD/GRAPHICS INC,QUAD
184748,BB-,,,2014-06-30,QUAD/GRAPHICS INC,QUAD
184748,BB-,,,2014-07-31,QUAD/GRAPHICS INC,QUAD
184748,BB-,,,2014-08-31,QUAD/GRAPHICS INC,QUAD
184748,BB-,,,2014-09-30,QUAD/GRAPHICS INC,QUAD
184748,BB-,,,2014-10-31,QUAD/GRAPHICS INC,QUAD
184748,BB-,,,2014-11-30,QUAD/GRAPHICS INC,QUAD
184748,BB-,,,2014-12-31,QUAD/GRAPHICS INC,QUAD
184748,BB-,,,2015-01-31,QUAD/GRAPHICS INC,QUAD
184748,BB-,,,2015-02-28,QUAD/GRAPHICS INC,QUAD
184748,BB-,,,2015-03-31,QUAD/GRAPHICS INC,QUAD
184748,BB-,,,2015-04-30,QUAD/GRAPHICS INC,QUAD
184748,BB-,,,2015-05-31,QUAD/GRAPHICS INC,QUAD
184748,BB-,,,2015-06-30,QUAD/GRAPHICS INC,QUAD
184748,BB-,,,2015-07-31,QUAD/GRAPHICS INC,QUAD
184748,BB-,,,2015-08-31,QUAD/GRAPHICS INC,QUAD
184748,BB-,,,2015-09-30,QUAD/GRAPHICS INC,QUAD
184748,BB-,,,2015-10-31,QUAD/GRAPHICS INC,QUAD
184748,BB-,,,2015-11-30,QUAD/GRAPHICS INC,QUAD
184748,BB-,,,2015-12-31,QUAD/GRAPHICS INC,QUAD
184748,BB-,,,2016-01-31,QUAD/GRAPHICS INC,QUAD
184748,BB-,,,2016-02-29,QUAD/GRAPHICS INC,QUAD
184748,BB-,,,2016-03-31,QUAD/GRAPHICS INC,QUAD
184748,BB-,,,2016-04-30,QUAD/GRAPHICS INC,QUAD
184748,BB-,,,2016-05-31,QUAD/GRAPHICS INC,QUAD
184748,BB-,,,2016-06-30,QUAD/GRAPHICS INC,QUAD
184748,BB-,,,2016-07-31,QUAD/GRAPHICS INC,QUAD
184748,BB-,,,2016-08-31,QUAD/GRAPHICS INC,QUAD
184748,BB-,,,2016-09-30,QUAD/GRAPHICS INC,QUAD
184748,BB-,,,2016-10-31,QUAD/GRAPHICS INC,QUAD
184748,BB-,,,2016-11-30,QUAD/GRAPHICS INC,QUAD
184748,BB-,,,2016-12-31,QUAD/GRAPHICS INC,QUAD
184748,BB-,,,2017-01-31,QUAD/GRAPHICS INC,QUAD
184748,BB-,,,2017-02-28,QUAD/GRAPHICS INC,QUAD
184996,,,,2012-06-30,TESLA INC,TSLA
184996,,,,2012-07-31,TESLA INC,TSLA
184996,,,,2012-08-31,TESLA INC,TSLA
184996,,,,2012-09-30,TESLA INC,TSLA
184996,,,,2012-10-31,TESLA INC,TSLA
184996,,,,2012-11-30,TESLA INC,TSLA
184996,,,,2012-12-31,TESLA INC,TSLA
184996,,,,2013-01-31,TESLA INC,TSLA
184996,,,,2013-02-28,TESLA INC,TSLA
184996,,,,2013-03-31,TESLA INC,TSLA
184996,,,,2013-04-30,TESLA INC,TSLA
184996,,,,2013-05-31,TESLA INC,TSLA
184996,,,,2013-06-30,TESLA INC,TSLA
184996,,,,2013-07-31,TESLA INC,TSLA
184996,,,,2013-08-31,TESLA INC,TSLA
184996,,,,2013-09-30,TESLA INC,TSLA
184996,,,,2013-10-31,TESLA INC,TSLA
184996,,,,2013-11-30,TESLA INC,TSLA
184996,,,,2013-12-31,TESLA INC,TSLA
184996,,,,2014-01-31,TESLA INC,TSLA
184996,,,,2014-02-28,TESLA INC,TSLA
184996,,,,2014-03-31,TESLA INC,TSLA
184996,,,,2014-04-30,TESLA INC,TSLA
184996,B-,,,2014-05-31,TESLA INC,TSLA
184996,B-,,,2014-06-30,TESLA INC,TSLA
184996,B-,,,2014-07-31,TESLA INC,TSLA
184996,B-,,,2014-08-31,TESLA INC,TSLA
184996,B-,,,2014-09-30,TESLA INC,TSLA
184996,B-,,,2014-10-31,TESLA INC,TSLA
184996,B-,,,2014-11-30,TESLA INC,TSLA
184996,B-,,,2014-12-31,TESLA INC,TSLA
184996,B-,,,2015-01-31,TESLA INC,TSLA
184996,B-,,,2015-02-28,TESLA INC,TSLA
184996,B-,,,2015-03-31,TESLA INC,TSLA
184996,B-,,,2015-04-30,TESLA INC,TSLA
184996,B-,,,2015-05-31,TESLA INC,TSLA
184996,B-,,,2015-06-30,TESLA INC,TSLA
184996,B-,,,2015-07-31,TESLA INC,TSLA
184996,B-,,,2015-08-31,TESLA INC,TSLA
184996,B-,,,2015-09-30,TESLA INC,TSLA
184996,B-,,,2015-10-31,TESLA INC,TSLA
184996,B-,,,2015-11-30,TESLA INC,TSLA
184996,B-,,,2015-12-31,TESLA INC,TSLA
184996,B-,,,2016-01-31,TESLA INC,TSLA
184996,B-,,,2016-02-29,TESLA INC,TSLA
184996,B-,,,2016-03-31,TESLA INC,TSLA
184996,B-,,,2016-04-30,TESLA INC,TSLA
184996,B-,,,2016-05-31,TESLA INC,TSLA
184996,B-,,,2016-06-30,TESLA INC,TSLA
184996,B-,,,2016-07-31,TESLA INC,TSLA
184996,B-,,,2016-08-31,TESLA INC,TSLA
184996,B-,,,2016-09-30,TESLA INC,TSLA
184996,B-,,,2016-10-31,TESLA INC,TSLA
184996,B-,,,2016-11-30,TESLA INC,TSLA
184996,B-,,,2016-12-31,TESLA INC,TSLA
184996,B-,,,2017-01-31,TESLA INC,TSLA
184996,B-,,,2017-02-28,TESLA INC,TSLA
185128,,,,2012-07-31,AMERESCO INC,AMRC
185128,,,,2012-08-31,AMERESCO INC,AMRC
185128,,,,2012-09-30,AMERESCO INC,AMRC
185128,,,,2012-10-31,AMERESCO INC,AMRC
185128,,,,2012-11-30,AMERESCO INC,AMRC
185128,,,,2012-12-31,AMERESCO INC,AMRC
185128,,,,2013-01-31,AMERESCO INC,AMRC
185128,,,,2013-02-28,AMERESCO INC,AMRC
185128,,,,2013-03-31,AMERESCO INC,AMRC
185128,,,,2013-04-30,AMERESCO INC,AMRC
185128,,,,2013-05-31,AMERESCO INC,AMRC
185128,,,,2013-06-30,AMERESCO INC,AMRC
185128,,,,2013-07-31,AMERESCO INC,AMRC
185128,,,,2013-08-31,AMERESCO INC,AMRC
185128,,,,2013-09-30,AMERESCO INC,AMRC
185128,,,,2013-10-31,AMERESCO INC,AMRC
185128,,,,2013-11-30,AMERESCO INC,AMRC
185128,,,,2013-12-31,AMERESCO INC,AMRC
185128,,,,2014-01-31,AMERESCO INC,AMRC
185128,,,,2014-02-28,AMERESCO INC,AMRC
185128,,,,2014-03-31,AMERESCO INC,AMRC
185128,,,,2014-04-30,AMERESCO INC,AMRC
185128,,,,2014-05-31,AMERESCO INC,AMRC
185128,,,,2014-06-30,AMERESCO INC,AMRC
185128,,,,2014-07-31,AMERESCO INC,AMRC
185128,,,,2014-08-31,AMERESCO INC,AMRC
185128,,,,2014-09-30,AMERESCO INC,AMRC
185128,,,,2014-10-31,AMERESCO INC,AMRC
185128,,,,2014-11-30,AMERESCO INC,AMRC
185128,,,,2014-12-31,AMERESCO INC,AMRC
185128,,,,2015-01-31,AMERESCO INC,AMRC
185128,,,,2015-02-28,AMERESCO INC,AMRC
185128,,,,2015-03-31,AMERESCO INC,AMRC
185128,,,,2015-04-30,AMERESCO INC,AMRC
185128,,,,2015-05-31,AMERESCO INC,AMRC
185128,,,,2015-06-30,AMERESCO INC,AMRC
185128,,,,2015-07-31,AMERESCO INC,AMRC
185128,,,,2015-08-31,AMERESCO INC,AMRC
185195,,,,2012-10-31,VERA BRADLEY INC,VRA
185195,,,,2012-11-30,VERA BRADLEY INC,VRA
185195,,,,2012-12-31,VERA BRADLEY INC,VRA
185195,,,,2013-01-31,VERA BRADLEY INC,VRA
185195,,,,2013-02-28,VERA BRADLEY INC,VRA
185195,,,,2013-03-31,VERA BRADLEY INC,VRA
185195,,,,2013-04-30,VERA BRADLEY INC,VRA
185195,,,,2013-05-31,VERA BRADLEY INC,VRA
185195,,,,2013-06-30,VERA BRADLEY INC,VRA
185195,,,,2013-07-31,VERA BRADLEY INC,VRA
185195,,,,2013-08-31,VERA BRADLEY INC,VRA
185195,,,,2013-09-30,VERA BRADLEY INC,VRA
185195,,,,2013-10-31,VERA BRADLEY INC,VRA
185195,,,,2013-11-30,VERA BRADLEY INC,VRA
185195,,,,2013-12-31,VERA BRADLEY INC,VRA
185195,,,,2014-01-31,VERA BRADLEY INC,VRA
185195,,,,2014-02-28,VERA BRADLEY INC,VRA
185195,,,,2014-03-31,VERA BRADLEY INC,VRA
185195,,,,2014-04-30,VERA BRADLEY INC,VRA
185195,,,,2014-05-31,VERA BRADLEY INC,VRA
185195,,,,2014-06-30,VERA BRADLEY INC,VRA
185195,,,,2014-07-31,VERA BRADLEY INC,VRA
185195,,,,2014-08-31,VERA BRADLEY INC,VRA
185195,,,,2014-09-30,VERA BRADLEY INC,VRA
185195,,,,2014-10-31,VERA BRADLEY INC,VRA
185195,,,,2014-11-30,VERA BRADLEY INC,VRA
185195,,,,2014-12-31,VERA BRADLEY INC,VRA
185195,,,,2015-01-31,VERA BRADLEY INC,VRA
185195,,,,2015-02-28,VERA BRADLEY INC,VRA
185195,,,,2015-03-31,VERA BRADLEY INC,VRA
185195,,,,2015-04-30,VERA BRADLEY INC,VRA
185195,,,,2015-05-31,VERA BRADLEY INC,VRA
185195,,,,2015-06-30,VERA BRADLEY INC,VRA
185195,,,,2015-07-31,VERA BRADLEY INC,VRA
185195,,,,2015-08-31,VERA BRADLEY INC,VRA
185229,,,,2012-07-31,BWX TECHNOLOGIES INC,BWXT
185229,,,,2012-08-31,BWX TECHNOLOGIES INC,BWXT
185229,,,,2012-09-30,BWX TECHNOLOGIES INC,BWXT
185229,,,,2012-10-31,BWX TECHNOLOGIES INC,BWXT
185229,,,,2012-11-30,BWX TECHNOLOGIES INC,BWXT
185229,,,,2012-12-31,BWX TECHNOLOGIES INC,BWXT
185229,,,,2013-01-31,BWX TECHNOLOGIES INC,BWXT
185229,,,,2013-02-28,BWX TECHNOLOGIES INC,BWXT
185229,,,,2013-03-31,BWX TECHNOLOGIES INC,BWXT
185229,,,,2013-04-30,BWX TECHNOLOGIES INC,BWXT
185229,,,,2013-05-31,BWX TECHNOLOGIES INC,BWXT
185229,,,,2013-06-30,BWX TECHNOLOGIES INC,BWXT
185229,,,,2013-07-31,BWX TECHNOLOGIES INC,BWXT
185229,,,,2013-08-31,BWX TECHNOLOGIES INC,BWXT
185229,,,,2013-09-30,BWX TECHNOLOGIES INC,BWXT
185229,,,,2013-10-31,BWX TECHNOLOGIES INC,BWXT
185229,,,,2013-11-30,BWX TECHNOLOGIES INC,BWXT
185229,,,,2013-12-31,BWX TECHNOLOGIES INC,BWXT
185229,,,,2014-01-31,BWX TECHNOLOGIES INC,BWXT
185229,,,,2014-02-28,BWX TECHNOLOGIES INC,BWXT
185229,,,,2014-03-31,BWX TECHNOLOGIES INC,BWXT
185229,,,,2014-04-30,BWX TECHNOLOGIES INC,BWXT
185229,,,,2014-05-31,BWX TECHNOLOGIES INC,BWXT
185229,,,,2014-06-30,BWX TECHNOLOGIES INC,BWXT
185229,,,,2014-07-31,BWX TECHNOLOGIES INC,BWXT
185229,,,,2014-08-31,BWX TECHNOLOGIES INC,BWXT
185229,,,,2014-09-30,BWX TECHNOLOGIES INC,BWXT
185229,,,,2014-10-31,BWX TECHNOLOGIES INC,BWXT
185229,,,,2014-11-30,BWX TECHNOLOGIES INC,BWXT
185229,,,,2014-12-31,BWX TECHNOLOGIES INC,BWXT
185229,,,,2015-01-31,BWX TECHNOLOGIES INC,BWXT
185229,,,,2015-02-28,BWX TECHNOLOGIES INC,BWXT
185229,,,,2015-03-31,BWX TECHNOLOGIES INC,BWXT
185229,,,,2015-04-30,BWX TECHNOLOGIES INC,BWXT
185229,,,,2015-05-31,BWX TECHNOLOGIES INC,BWXT
185229,,,,2015-06-30,BWX TECHNOLOGIES INC,BWXT
185229,,,,2015-07-31,BWX TECHNOLOGIES INC,BWXT
185229,,,,2015-08-31,BWX TECHNOLOGIES INC,BWXT
185263,,,,2012-08-31,AMBOW EDUCATION HLDGS,AMBO
185263,,,,2012-09-30,AMBOW EDUCATION HLDGS,AMBO
185263,,,,2012-10-31,AMBOW EDUCATION HLDGS,AMBO
185263,,,,2012-11-30,AMBOW EDUCATION HLDGS,AMBO
185263,,,,2012-12-31,AMBOW EDUCATION HLDGS,AMBO
185263,,,,2013-01-31,AMBOW EDUCATION HLDGS,AMBO
185263,,,,2013-02-28,AMBOW EDUCATION HLDGS,AMBO
185263,,,,2013-03-31,AMBOW EDUCATION HLDGS,AMBO
185263,,,,2013-04-30,AMBOW EDUCATION HLDGS,AMBO
185263,,,,2013-05-31,AMBOW EDUCATION HLDGS,AMBO
185319,,,,2012-08-31,MAKEMYTRIP LTD,MMYT
185319,,,,2012-09-30,MAKEMYTRIP LTD,MMYT
185319,,,,2012-10-31,MAKEMYTRIP LTD,MMYT
185319,,,,2012-11-30,MAKEMYTRIP LTD,MMYT
185319,,,,2012-12-31,MAKEMYTRIP LTD,MMYT
185319,,,,2013-01-31,MAKEMYTRIP LTD,MMYT
185319,,,,2013-02-28,MAKEMYTRIP LTD,MMYT
185319,,,,2013-03-31,MAKEMYTRIP LTD,MMYT
185319,,,,2013-04-30,MAKEMYTRIP LTD,MMYT
185319,,,,2013-05-31,MAKEMYTRIP LTD,MMYT
185319,,,,2013-06-30,MAKEMYTRIP LTD,MMYT
185319,,,,2013-07-31,MAKEMYTRIP LTD,MMYT
185319,,,,2013-08-31,MAKEMYTRIP LTD,MMYT
185319,,,,2013-09-30,MAKEMYTRIP LTD,MMYT
185319,,,,2013-10-31,MAKEMYTRIP LTD,MMYT
185319,,,,2013-11-30,MAKEMYTRIP LTD,MMYT
185319,,,,2013-12-31,MAKEMYTRIP LTD,MMYT
185319,,,,2014-01-31,MAKEMYTRIP LTD,MMYT
185319,,,,2014-02-28,MAKEMYTRIP LTD,MMYT
185319,,,,2014-03-31,MAKEMYTRIP LTD,MMYT
185319,,,,2014-04-30,MAKEMYTRIP LTD,MMYT
185319,,,,2014-05-31,MAKEMYTRIP LTD,MMYT
185319,,,,2014-06-30,MAKEMYTRIP LTD,MMYT
185319,,,,2014-07-31,MAKEMYTRIP LTD,MMYT
185319,,,,2014-08-31,MAKEMYTRIP LTD,MMYT
185319,,,,2014-09-30,MAKEMYTRIP LTD,MMYT
185319,,,,2014-10-31,MAKEMYTRIP LTD,MMYT
185319,,,,2014-11-30,MAKEMYTRIP LTD,MMYT
185319,,,,2014-12-31,MAKEMYTRIP LTD,MMYT
185319,,,,2015-01-31,MAKEMYTRIP LTD,MMYT
185319,,,,2015-02-28,MAKEMYTRIP LTD,MMYT
185319,,,,2015-03-31,MAKEMYTRIP LTD,MMYT
185319,,,,2015-04-30,MAKEMYTRIP LTD,MMYT
185319,,,,2015-05-31,MAKEMYTRIP LTD,MMYT
185319,,,,2015-06-30,MAKEMYTRIP LTD,MMYT
185319,,,,2015-07-31,MAKEMYTRIP LTD,MMYT
185319,,,,2015-08-31,MAKEMYTRIP LTD,MMYT
185372,,,,2012-06-30,CLARUS CORP,CLAR
185372,,,,2012-07-31,CLARUS CORP,CLAR
185372,,,,2012-08-31,CLARUS CORP,CLAR
185372,,,,2012-09-30,CLARUS CORP,CLAR
185372,,,,2012-10-31,CLARUS CORP,CLAR
185372,,,,2012-11-30,CLARUS CORP,CLAR
185372,,,,2012-12-31,CLARUS CORP,CLAR
185372,,,,2013-01-31,CLARUS CORP,CLAR
185372,,,,2013-02-28,CLARUS CORP,CLAR
185372,,,,2013-03-31,CLARUS CORP,CLAR
185372,,,,2013-04-30,CLARUS CORP,CLAR
185372,,,,2013-05-31,CLARUS CORP,CLAR
185372,,,,2013-06-30,CLARUS CORP,CLAR
185372,,,,2013-07-31,CLARUS CORP,CLAR
185372,,,,2013-08-31,CLARUS CORP,CLAR
185372,,,,2013-09-30,CLARUS CORP,CLAR
185372,,,,2013-10-31,CLARUS CORP,CLAR
185372,,,,2013-11-30,CLARUS CORP,CLAR
185372,,,,2013-12-31,CLARUS CORP,CLAR
185372,,,,2014-01-31,CLARUS CORP,CLAR
185372,,,,2014-02-28,CLARUS CORP,CLAR
185372,,,,2014-03-31,CLARUS CORP,CLAR
185372,,,,2014-04-30,CLARUS CORP,CLAR
185372,,,,2014-05-31,CLARUS CORP,CLAR
185372,,,,2014-06-30,CLARUS CORP,CLAR
185372,,,,2014-07-31,CLARUS CORP,CLAR
185372,,,,2014-08-31,CLARUS CORP,CLAR
185372,,,,2014-09-30,CLARUS CORP,CLAR
185372,,,,2014-10-31,CLARUS CORP,CLAR
185372,,,,2014-11-30,CLARUS CORP,CLAR
185372,,,,2014-12-31,CLARUS CORP,CLAR
185372,,,,2015-01-31,CLARUS CORP,CLAR
185372,,,,2015-02-28,CLARUS CORP,CLAR
185372,,,,2015-03-31,CLARUS CORP,CLAR
185372,,,,2015-04-30,CLARUS CORP,CLAR
185372,,,,2015-05-31,CLARUS CORP,CLAR
185372,,,,2015-06-30,CLARUS CORP,CLAR
185372,,,,2015-07-31,CLARUS CORP,CLAR
185372,,,,2015-08-31,CLARUS CORP,CLAR
185587,,,,2012-09-30,NEXTTRIP INC,NTRP
185587,,,,2012-10-31,NEXTTRIP INC,NTRP
185587,,,,2012-11-30,NEXTTRIP INC,NTRP
185587,,,,2012-12-31,NEXTTRIP INC,NTRP
185587,,,,2013-01-31,NEXTTRIP INC,NTRP
185587,,,,2013-02-28,NEXTTRIP INC,NTRP
185587,,,,2013-03-31,NEXTTRIP INC,NTRP
185587,,,,2013-04-30,NEXTTRIP INC,NTRP
185587,,,,2013-05-31,NEXTTRIP INC,NTRP
185587,,,,2013-06-30,NEXTTRIP INC,NTRP
185587,,,,2013-07-31,NEXTTRIP INC,NTRP
185587,,,,2013-08-31,NEXTTRIP INC,NTRP
185587,,,,2013-09-30,NEXTTRIP INC,NTRP
185587,,,,2013-10-31,NEXTTRIP INC,NTRP
185587,,,,2013-11-30,NEXTTRIP INC,NTRP
185587,,,,2013-12-31,NEXTTRIP INC,NTRP
185587,,,,2014-01-31,NEXTTRIP INC,NTRP
185587,,,,2014-02-28,NEXTTRIP INC,NTRP
185587,,,,2014-03-31,NEXTTRIP INC,NTRP
185587,,,,2014-04-30,NEXTTRIP INC,NTRP
185587,,,,2014-05-31,NEXTTRIP INC,NTRP
185587,,,,2014-06-30,NEXTTRIP INC,NTRP
185587,,,,2014-07-31,NEXTTRIP INC,NTRP
185587,,,,2014-08-31,NEXTTRIP INC,NTRP
185587,,,,2014-09-30,NEXTTRIP INC,NTRP
185587,,,,2014-10-31,NEXTTRIP INC,NTRP
185587,,,,2014-11-30,NEXTTRIP INC,NTRP
185587,,,,2014-12-31,NEXTTRIP INC,NTRP
185587,,,,2015-01-31,NEXTTRIP INC,NTRP
185587,,,,2015-02-28,NEXTTRIP INC,NTRP
185587,,,,2015-03-31,NEXTTRIP INC,NTRP
185587,,,,2015-04-30,NEXTTRIP INC,NTRP
185587,,,,2015-05-31,NEXTTRIP INC,NTRP
185587,,,,2015-06-30,NEXTTRIP INC,NTRP
185587,,,,2015-07-31,NEXTTRIP INC,NTRP
185587,,,,2015-08-31,NEXTTRIP INC,NTRP
